Stir-Fried Black Rice with Fried Egg and Roasted Broccoli,,oil,eggs,salt,rice,miso,cilantro,avocado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy Cauliflower with Capers Raisins and Breadcrumbs,,cauliflower,oil,pepper,salt,cloves,garlic,capers,breadcrumbs,broth,chicken,anchovy,raisins,wine,vinegar,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skillet-Roasted Cauliflower with Panko,,pine,oil,panko,cauliflower,pepper,salt,garlic,butter,peppers,parmesan,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yellow Chicken Adobo,,bay,peppercorns,turmeric,coconut,cauliflower,squash,oil,pepper,salt,onion,shallots,cloves,garlic,ginger,pepper,coconut,milk,vinegar,chicken,honey,scallion,chiles,pumpkin,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Cauliflower with Sesame and Bonito,,sesame,oil,oil,sesame,lemon,salt,cauliflower,butter,oil,coconut,oil,bonito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cauliflower Pasta with Pecorino Grated Egg and Pine Nuts,,eggs,oil,coriander,pepper,onion,cloves,garlic,cauliflower,salt,penne,pecorino,mint,parsley,lemon,pine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemony Salmon and Spiced Chickpeas,,lemon,oil,salmon,salt,pepper,chickpeas,garlic,za'atar,lemon,spinach,radishes,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrus-Cured Salmon,,salt,sugar,sugar,peppercorns,coriander,fennel,pepper,salmon,lemon,lime,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemon-Saffron Salmon With Dill Rice,,salmon,oil,salt,pepper,saffron,lemons,dill,rice,parsley,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Salmon with Citrus Salsa Verde,,shallot,orange,lemon,oil,salmon,salt,cilantro,parsley,garlic,paprika,orange,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden Fried Rice With Salmon and Furikake,,eggs,rice,oil,salt,salmon,ginger,onion,sugar,scallions,garlic,cloves,furikake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheet-Pan Salmon and Squash with Miso Mojo,,squash,cauliflower,onion,oil,salt,salmon,pumpkin,orange,lime,rice,vinegar,miso,chiles,serrano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Salmon with Celery and Bulgur Salad,,walnuts,salmon,salt,bulgur,turnips,oil,yogurt,wine,vinegar,lemon,celery,lemon,raisins,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy-Skin Salmon with Miso-Honey Sauce,,ginger,miso,oil,rice,vinegar,honey,sesame,scallions,salmon,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Crispy-Skinned Salmon with Whole Lemon-Sesame Sauce,,salmon,oil,salt,lemon,shallot,sesame,honey,oil,sesame,pepper,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hot-Smoked Salmon with Salted Yogurt and Fennel,,yogurt,lemon,salt,mustard,capers,oil,fennel,salmon,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Roasted Salmon with Harissa,,oil,harissa,garlic,lemon,salmon,salt,dill,cilantro,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy-Skin Salmon with Napa Cabbage,,cabbage,garlic,cloves,ginger,wine,rice,vinegar,soy,honey,cornstarch,salmon,salt,pepper,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potato Salad with Lox and Everything-Bagel Spice,,potatoes,salt,creme,lemon,oil,radishes,pepper,garlic,onion,poppy,sesame,salt,salmon,dill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broiled Salmon with Scallions and Sesame,,garlic,cloves,lime,soy,honey,oil,sesame,salmon,salt,scallions,chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Niçoise,,potatoes,salt,haricots,eggs,oil,capers,salmon,pepper,oil,anchovy,mustard,sugar,lemon,shallot,frisee,mache,olives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Teriyaki,,sake,rice,mirin,soy,oil,salmon,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baby Romaine and Hot Smoked Salmon Salad,,romaine,pepper,salt,caesar,salmon,hot,coconut,cabbage,onion,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon with Potato Salad and Horseradish Yogurt,,salmon,potatoes,potatoes,salt,salmon,oil,pepper,caraway,oil,wine,vinegar,scallions,tarragon,yogurt,horseradish,wine,vinegar,salt,yogurt,oil,pepper,pepper,salt,oil,tarragon,parsley,cornstarch,salt,,,,,,,,,,,,,,,,,,,,
Slow-Roasted Salmon with Fennel Citrus and Chiles,,fennel,orange,lemon,chile,dill,pepper,salt,salmon,oil,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon with Cucumber–Yogurt Sauce and Carrot Salad,,cucumber,yogurt,yogurt,garlic,lemon,lemon,cucumber,pepper,salt,carrot,cumin,turmeric,carrot,cilantro,oil,lemon,pepper,salt,salmon,pepper,salt,oil,salt,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Roasted Salmon with Cherry Tomatoes and Couscous,,yogurt,yogurt,yogurt,dill,chives,lemon,salt,salmon,oil,dill,thyme,salmon,salt,tomatoes,tomatoes,tomatoes,oil,parsley,za'atar,salt,couscous,butter,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Salmon with Potatoes and Herbed Crème Fraîche,,potatoes,potatoes,salt,oil,salmon,oil,salt,creme,dill,tarragon,chives,radishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Side of Wild Salmon,,oil,salmon,pepper,salt,lemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Cooked Salmon with Turnips and Swiss Chard,,salmon,oil,lemon,salt,garlic,cloves,turnips,pepper,chard,shallot,cilantro,parsley,lime,oil,sesame,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked Salmon with Horseradish Cream,,cucumber,sugar,vinegar,vinegar,salt,shallots,chile,jalapeno,cucumber,onion,chile,cinnamon,cloves,vinegar,sugar,salt,onion,horseradish,lemon,wine,vinegar,sugar,powder,mustard,cream,pepper,salt,salmon,dill,parsley,,,,,,,,,,,,,,,,,,
Spiced Salmon Kebabs,,oregano,sesame,cumin,salt,pepper,salmon,lemons,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon on Greens with Wasabi Peas,,sugar,ginger,rice,vinegar,cucumbers,salt,scallions,soy,mirin,grapefruit,lemon,lettuce,salmon,avocado,peas,furikake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miso-Glazed Salmon Steaks,,oil,salmon,miso,rice,mirin,rice,vinegar,ginger,oil,sesame,salt,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Salad Sandwiches on Ciabatta,,salmon,fish,onions,lemon,lemon,mayonnaise,bread,arugula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roast Salmon and Broccoli with Chile-Caper Vinaigrette,,broccoli,oil,pepper,salt,salmon,chile,rice,vinegar,capers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt-Baked Salmon with Citrus and Herbs,,salmon,salmon,salt,grapefruit,lemons,dill,tarragon,shallot,wine,butter,creme,grapefruit,grapefruit,lemon,lemon,salt,parsley,dill,tarragon,capers,caraway,salmon,fish,,,,,,,,,,,,,,,,,,,,,,,,,
Whole Grilled Salmon with Chanterelles,,chantarelles,butter,oil,mushrooms,thyme,garlic,cloves,pepper,salt,salmon,pepper,salt,lemon,dill,thyme,tarragon,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toasted Freekeh and Salmon Salad,,freekeh,onion,garlic,thyme,rosemary,bay,salt,salmon,oil,oil,lemon,lemon,yogurt,cucumbers,dill,mint,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hot-Smoked Salmon with Tarragon Crème Fraîche,,salmon,oil,salt,shallot,creme,tarragon,lemon,coriander,peppercorns,dill,celery,scallions,capers,watercress,cucumbers,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broiled Salmon Steaks,,salmon,oil,pepper,salt,salsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kombu-Cured Salmon with Fresh Yuzu Kosho,,salmon,kombu,lemon,rice,mirin,miso,soy,jalapeno,serrano,chile,salt,lime,lemon,grapefruit,oil,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cured Salmon with Fennel and Carrot Salad,,salmon,salt,sugar,fennel,gin,salmon,carrots,fennel,lemon,oil,lemon,salt,yogurt,fennel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poached Salmon with Artichoke Confit,,lemon,artichoke,artichokes,thyme,garlic,cloves,bay,peppercorns,oil,beans,salt,peas,olives,parsley,mint,pepper,parsley,dill,lemon,lemon,wine,peppercorns,salt,salmon,,,,,,,,,,,,,,,,,,,,,,,,
Butter-Basted Salmon with Hazelnut Relish,,hazelnuts,garlic,cilantro,parsley,capers,lemon,oil,salt,oil,salmon,butter,lettuce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-Roasted Salmon with Fennel Salad,,fennel,orange,oil,pepper,salt,oil,salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Cooked Salmon Chickpeas and Greens,,salmon,oil,chickpeas,cumin,pepper,salt,garlic,greens,mustard,honey,salmon,shallot,lemon,mustard,honey,pepper,salt,oil,oil,capers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked Salmon Breakfast Salad with Crispbread,,radishes,onion,mesclun,lemon,oil,capers,pepper,salt,salmon,cream,cheese,bread,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wasabi Salmon with Bok Choy Green Cabbage and Shiitakes,,mayonnaise,horseradish,ginger,garlic,cloves,salmon,pepper,salt,bok,cabbage,mushrooms,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-Roasted Salmon with Collards and Radish Raita,,daikon,cucumber,yogurt,lemon,mint,pepper,pepper,salt,oil,garlic,cloves,greens,salmon,radishes,vinegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked Salmon 7-Layer Dip,,cream,cheese,cheese,horseradish,lemon,salmon,radishes,onion,capers,chives,endives,bread,chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seared Salmon with Winter Vegetables and Kombu Broth,,oil,onion,greens,turnips,shallots,ginger,kombu,salt,vermouth,squash,salmon,pepper,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked Salmon Tartines with Fried Capers,,onion,wine,vinegar,oil,capers,bread,creme,pepper,salt,salmon,chives,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-Roasted Salmon with Grapefruit-Cabbage Slaw,,grapefruit,shallot,salmon,pepper,salt,oil,yogurt,avocado,cabbage,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beet-Cured Salmon,,peppercorns,coriander,dill,berries,juniper,berries,salt,sugar,lemon,salmon,beets,dill,ginger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Squash Salad With Crispy Chickpeas,,potatoes,squash,oil,salt,chickpeas,scallions,rice,vinegar,sesame,miso,soy,yogurt,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open-Face Eggplant Sandwiches With Ricotta and Pickled Onions,,onion,sugar,salt,wine,vinegar,eggplant,oil,pepper,walnuts,basil,ricotta,honey,garlic,bread,romaine,lettuce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khichdi,,beans,lentils,peas,rice,bay,peppercorns,turmeric,salt,butter,cumin,chiles,asafetida,powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soy-Glazed Tofu and Mushrooms,,tofu,oil,mushrooms,celery,ginger,serrano,chile,soy,oil,sesame,salt,lime,cilantro,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buttery Tomato and Cinnamon-Spiced Rice,,oil,onion,garlic,cloves,salt,pepper,tomato,tomatoes,rice,cinnamon,turmeric,butter,mint,dill,cilantro,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Naan and Tomato Party,,flour,salt,sugar,yeast,yogurt,butter,tomatoes,nigella,garlic,cloves,lime,lemon,coriander,mustard,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whole Moong Dosa,,beans,rice,spinach,chile,salt,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgogi-Style Eggplant,,onion,garlic,cloves,scallion,rice,sugar,soy,hot,pepper,oil,sesame,salt,eggplants,oil,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creamy Lemon Zucchini Pasta,,squash,zucchini,onion,shallot,garlic,cloves,oil,pepper,salt,pepper,pasta,spaghetti,lemon,parmesan,mint,basil,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paneer With Burst Cherry Tomato Sauce,,paneer,scallions,ginger,garlic,cloves,coriander,cumin,mustard,powder,chile,turmeric,peas,sugar,oil,salt,tomatoes,sugar,mint,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese Broccoli With Soy Paste,,broccoli,broccolini,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trini Stewed Eggplant,,eggplant,oil,powder,curry,garlic,cloves,salt,hot,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scallion-Oil Noodles,,scallions,oil,noodles,soy,soy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Pepper Potato and Peanut Sabzi,,oil,cumin,fennel,onion,potato,peppers,salt,peanuts,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adobo-Style Eggplant,,eggplant,sugar,salt,pepper,garlic,cloves,oil,pork,vinegar,coconut,rice,soy,bay,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galayet Banadoura (Sautéed Tomatoes With Pine Nuts and Mint),,tomatoes,oil,chile,garlic,salt,pepper,mint,pine,mint,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Pepper Tofu and Asparagus,,tofu,peppercorns,garlic,cloves,ginger,cornstarch,salt,oil,asparagus,soy,sugar,rice,vinegar,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broccolini Cheesesteaks,,carrots,peppers,onion,pepper,oil,broccolini,garlic,cloves,salt,vinegar,bread,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramen Noodles with Miso Pesto,,spinach,cilantro,miso,garlic,oil,oil,sesame,lemon,salt,noodles,butter,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginger Scallion Ramen Noodles,,ginger,garlic,cloves,scallions,oil,soy,rice,vinegar,pepper,oil,sesame,sugar,salt,noodles,oil,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiced Sweet Potato Sandwich with Feta,,potato,powder,chile,cumin,oil,salt,pepper,beet,onion,rice,vinegar,mayonnaise,garlic,lemon,sesame,mint,parsley,cilantro,feta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigatoni with Easy Vodka Sauce,,salt,onion,garlic,cloves,parmesan,cheese,oil,tomato,pepper,vodka,cream,rigatoni,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rutabaga Tacos with Greens and Queso Fresco,,rutabaga,oil,salt,onion,kale,pepper,watercress,lime,tortillas,cheese,hot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miso Polenta with Spring Vegetables and Tofu,,polenta,miso,salt,scallions,onions,oil,tofu,mushrooms,garlic,cloves,asparagus,peas,sugar,bean,garlic,oil,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easy Vegetarian Calzones,,broccoli,oil,salt,dough,mozzarella,ricotta,parmesan,pepper,garlic,lemon,basil,egg,marinara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orecchiette with Buttermilk Peas and Pistachios,,pistachios,pasta,salt,sugar,peas,butter,oil,leeks,garlic,cloves,pepper,mint,buttermilk,parmesan,pepper,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinated Zucchini with Hazelnuts and Ricotta,,squash,zucchini,salt,hazelnuts,oil,mint,garlic,wine,vinegar,sugar,pepper,pepper,lemon,ricotta,salt,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romesco Pasta Salad with Basil and Parmesan,,walnuts,bread,peppers,lemon,garlic,cloves,pepper,oil,salt,pasta,tomatoes,parmesan,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Make-Ahead Broccoli and Quinoa Salad,,salt,quinoa,broccoli,dates,scallions,cheddar,almonds,pepper,oil,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easiest-Ever Grilled Veggie Burgers,,oil,tofu,beans,butter,mayonnaise,garlic,cloves,powder,salt,quinoa,flaxseed,cornstarch,onions,pickles,yogurt,lettuce,tomato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curried Tofu Wraps,,scallions,garlic,cloves,ginger,oil,coconut,curry,tofu,milk,coconut,salt,lime,chile,greens,cilantro,chips,coconut,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rice Noodles al Pomodoro with Chili Oil,,salt,rice,noodles,oil,garlic,cloves,jalapeno,chile,basil,tomatoes,oil,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cold Udon with Grapefruit Ponzu,,grapefruit,lemon,chile,ginger,rice,vinegar,soy,sugar,tomatoes,garlic,oil,salt,noodles,cucumbers,sesame,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA’s Best Pesto,,pine,parmesan,garlic,cloves,basil,oil,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caramelized Zucchini Flatbread,,dough,zucchini,onion,oil,salt,lemon,ricotta,parmesan,garlic,mint,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miso-Tahini Noodles with Asparagus and Tofu,,cashews,ginger,garlic,soy,rice,mirin,tahini,rice,vinegar,miso,tofu,asparagus,noodles,egg,scallions,cucumbers,mint,basil,cilantro,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herby Pizza with Carrot Top Pesto,,dough,sugar,yeast,bread,flour,oil,salt,parmesan,garlic,lime,basil,carrot,oil,mint,salt,carrots,serrano,chile,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basically Spaghetti Pomodoro,,salt,tomatoes,garlic,cloves,oil,pepper,basil,spaghetti,parmesan,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oven Polenta with Roasted Mushrooms and Thyme,,mushrooms,thyme,garlic,cloves,salt,pepper,oil,butter,polenta,parmesan,wine,vinegar,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Garlickiest Fried Rice,,garlic,cloves,oil,salt,ginger,egg,rice,oil,sesame,scallions,cilantro,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vegetarian Meatballs with Soy-Honey Glaze,,mushrooms,oil,chickpeas,chile,soy,honey,rice,vinegar,eggs,ginger,garlic,cloves,panko,scallions,cilantro,salt,celery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herby Pasta with Garlic and Green Olives,,pasta,salt,oil,garlic,cloves,parsley,olives,pepper,butter,basil,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Steaks with Brown Butter-Sage Sauce,,squash,oil,butter,sage,garlic,cloves,lemon,salt,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta al Limone,,lemon,pasta,spaghetti,salt,cream,butter,parmesan,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain Salad with Pickled Onions and Herbs,,broccoli,salt,kale,freekeh,pistachios,onion,garlic,oil,lemon,capers,pepper,fennel,pepper,basil,cilantro,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coconut-Apple-Ginger Dal,,oil,coconut,pepper,cumin,turmeric,onion,garlic,cloves,ginger,apple,lentils,milk,coconut,lime,salt,pepper,yogurt,coconut,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheesy Kale and Mushroom Strata,,bread,oil,mushrooms,garlic,cloves,salt,pepper,butter,leeks,kale,eggs,mustard,milk,gruyere,cheese,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash and Caramelized Onion Tart,,flour,salt,flour,butter,oil,onions,salt,garlic,cloves,mustard,pepper,cheddar,gruyere,squash,squash,potato,onion,thyme,butter,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vegan Butternut Squash Soup,,onion,garlic,cloves,ginger,cilantro,squash,milk,coconut,oil,pepper,salt,coconut,limes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warm Chickpea Bowls with Lemony Yogurt,,garlic,coriander,cumin,oil,cauliflower,chickpeas,salt,pepper,yogurt,lemon,fennel,serrano,chile,parsley,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sesame Noodles with Crispy Tofu,,cucumbers,salt,ginger,rice,vinegar,chile,soy,honey,tofu,oil,noodles,tahini,scallions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broccoli and Egg Fried Rice,,broccoli,scallions,eggs,salt,sugar,soy,ginger,garlic,cloves,oil,rice,oil,sesame,rice,vinegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw and Roasted Dinner Salad,,squash,chickpeas,oil,salt,cabbage,lemons,garlic,tahini,honey,apple,pecans,feta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Lentil and Harissa-Roasted Veggie Bowl,,salt,lentils,coriander,oil,harissa,pepper,potatoes,tomatoes,wine,vinegar,honey,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Mac and Cheese,,salt,pasta,butter,pepper,milk,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simple Ribollita,,onion,carrots,celery,garlic,cloves,kale,parmesan,tomatoes,bread,oil,salt,beans,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-Roasted Romanesco with Hazelnuts and Crispy Bits,,cauliflower,salt,oil,butter,hazelnuts,garlic,cloves,parsley,wine,vinegar,salt,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greens-and-Beans Sandwiches,,beans,sesame,scallion,lemon,salt,chicken,fennel,bread,feta,cucumbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French-ish Onion Soup,,onions,oil,salt,garlic,cloves,wine,bread,cheddar,cheese,chives,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant Pot Tomato Soup,,oil,onions,fennel,salt,paprika,fennel,pepper,tomatoes,pepper,butter,sugar,yogurt,cream,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy Tofu with Coconut Quinoa and Broccolini,,tofu,salt,quinoa,oil,coconut,rice,vinegar,butter,soy,honey,peanuts,broccolini,lime,coconut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brothy Pasta with Chickpeas,,oil,onion,salt,garlic,cloves,rosemary,pepper,chickpeas,tomatoes,pasta,parsley,parmesan,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kale Reuben,,oil,garlic,cloves,kale,sauerkraut,yogurt,hot,salt,bread,cheese,parmesan,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spinach and Artichoke Melts,,salt,spinach,artichoke,garlic,parmesan,mayonnaise,lemon,hot,pepper,cheese,cream,bread,oil,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ice Water Salad,,radishes,beets,fennel,turnips,walnuts,anchovy,garlic,cloves,salt,oil,lemon,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushroom Carbonara,,salt,mushrooms,garlic,cloves,shallots,parsley,egg,egg,parmesan,pepper,oil,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA’s Best Risotto,,salt,oil,onion,rice,wine,butter,parmesan,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peanutty Noodles with Tempeh Crumbles,,cucumbers,salt,lime,oil,ginger,garlic,cloves,butter,soy,sambal,sriracha,honey,tempeh,noodles,scallions,lime,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Healthyish Breakfast Sandwiches,,onion,soy,garlic,powder,oil,salt,dill,basil,cilantro,hot,butter,eggs,bread,cheddar,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Pesto Pasta,,walnuts,salt,ricotta,lemon,garlic,oregano,parmesan,oil,pepper,pasta,rigatoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheet Pan Toasts with Spring Vegetables and Mashed Peas,,carrots,mushrooms,radishes,oil,salt,peas,garlic,lemon,lemon,parmesan,pepper,bread,asparagus,scallions,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spaghetti Aglio e Olio with Lots of Kale,,salt,kale,garlic,cloves,oil,pepper,pasta,spaghetti,parmesan,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tofu and Mushroom Stir-Fry,,tofu,mushrooms,scallions,ginger,cornstarch,pepper,salt,soy,rice,vinegar,wine,rice,mirin,oil,rice,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Eggplant Sabich Sandwiches,,za'atar,garlic,cloves,oil,eggplants,salt,parsley,chives,tahini,cucumbers,tomatoes,mint,lemon,hummus,harissa,cumin,cabbage,pickles,eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimchi Udon with Scallions,,butter,kimchi,pepper,hot,gochujang,chicken,broth,noodles,salt,egg,scallions,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultimate Veggie Burger,,barley,salt,mushrooms,oil,pepper,beans,onion,garlic,cloves,cashews,oats,mayonnaise,egg,miso,powder,agave,paprika,pepper,cheddar,feta,cheese,oil,cheddar,cheese,bread,tomatoes,mustard,pickles,lettuce,,,,,,,,,,,,,,,,,,,
